date,store_id,store_size,product_id,category,price,units_sold,revenue,promotion,season
2025-10-02,2,Large,12,Groceries,44.04,85,3743.61,True,Regular
2025-10-02,2,Large,13,Home Goods,14.3,47,672.02,False,Regular
2025-10-02,2,Large,14,Books,95.32,2,190.65,False,Regular
2025-10-02,2,Large,15,Groceries,84.3,9,758.67,False,Regular
2025-10-02,2,Large,16,Books,16.7,16,267.12,False,Regular
2025-10-02,2,Large,17,Books,44.25,54,2389.34,False,Regular
2025-10-02,2,Large,18,Books,57.87,54,3125.1,False,Regular
2025-10-02,2,Large,19,Clothing,86.11,43,3702.87,False,Regular
2025-10-02,2,Large,20,Home Goods,25.83,20,516.58,False,Regular
2025-10-02,3,Small,1,Home Goods,12.99,22,285.83,False,Regular
2025-10-02,3,Small,2,Books,90.01,1,90.01,False,Regular
2025-10-02,3,Small,3,Clothing,23.56,27,636.21,False,Regular
2025-10-02,3,Small,4,Electronics,59.15,20,1182.98,False,Regular
2025-10-02,3,Small,5,Books,35.3,36,1270.89,True,Regular
2025-10-02,3,Small,6,Home Goods,55.57,13,722.46,False,Regular
2025-10-02,3,Small,7,Electronics,78.06,13,1014.73,False,Regular
2025-10-02,3,Small,8,Clothing,86.87,11,955.59,False,Regular
2025-10-02,3,Small,9,Home Goods,47.01,20,940.17,False,Regular
2025-10-02,3,Small,10,Books,15.07,7,105.51,False,Regular
2025-10-02,3,Small,11,Electronics,73.54,29,2132.62,False,Regular
2025-10-02,3,Small,12,Groceries,51.94,19,986.84,False,Regular
2025-10-02,3,Small,13,Home Goods,83.54,22,1837.8,False,Regular
2025-10-02,3,Small,14,Clothing,81.84,53,4337.75,True,Regular
2025-10-02,3,Small,15,Groceries,67.09,20,1341.74,False,Regular
2025-10-02,3,Small,16,Electronics,76.69,16,1226.99,False,Regular
2025-10-02,3,Small,17,Electronics,95.43,30,2862.99,False,Regular
2025-10-02,3,Small,18,Groceries,33.92,47,1594.28,True,Regular
2025-10-02,3,Small,19,Home Goods,53.07,10,530.73,False,Regular
2025-10-02,3,Small,20,Groceries,72.97,35,2553.78,False,Regular
2025-10-02,4,Medium,1,Groceries,79.76,50,3987.77,True,Regular
2025-10-02,4,Medium,2,Clothing,58.16,41,2384.7,False,Regular
2025-10-02,4,Medium,3,Clothing,80.39,69,5547.12,True,Regular
2025-10-02,4,Medium,4,Groceries,84.62,34,2877.1,False,Regular
2025-10-02,4,Medium,5,Electronics,36.83,6,220.95,False,Regular
2025-10-02,4,Medium,6,Books,73.57,24,1765.67,False,Regular
2025-10-02,4,Medium,7,Clothing,58.72,15,880.87,False,Regular
2025-10-02,4,Medium,8,Electronics,51.55,16,824.76,False,Regular
2025-10-02,4,Medium,9,Books,6.96,16,111.36,False,Regular
2025-10-02,4,Medium,10,Books,30.52,38,1159.87,False,Regular
2025-10-02,4,Medium,11,Groceries,31.77,17,540.09,False,Regular
2025-10-02,4,Medium,12,Clothing,83.44,16,1334.96,False,Regular
2025-10-02,4,Medium,13,Electronics,44.98,2,89.97,False,Regular
2025-10-02,4,Medium,14,Home Goods,31.56,50,1578.03,False,Regular
2025-10-02,4,Medium,15,Home Goods,27.6,10,276.04,False,Regular
2025-10-02,4,Medium,16,Groceries,95.85,16,1533.63,False,Regular
2025-10-02,4,Medium,17,Electronics,95.82,1,95.82,False,Regular
2025-10-02,4,Medium,18,Home Goods,74.57,8,596.53,False,Regular
2025-10-02,4,Medium,19,Clothing,31.38,6,188.27,False,Regular
2025-10-02,4,Medium,20,Clothing,40.18,28,1125.13,True,Regular
2025-10-02,5,Large,1,Books,59.94,53,3176.75,False,Regular
2025-10-02,5,Large,2,Groceries,32.79,35,1147.81,False,Regular
2025-10-02,5,Large,3,Home Goods,49.13,77,3782.77,False,Regular
2025-10-02,5,Large,4,Books,64.55,1,64.55,False,Regular
2025-10-02,5,Large,5,Electronics,48.26,21,1013.43,False,Regular
2025-10-02,5,Large,6,Home Goods,23.46,42,985.12,False,Regular
2025-10-02,5,Large,7,Groceries,80.44,11,884.82,True,Regular
2025-10-02,5,Large,8,Books,81.14,77,6247.41,True,Regular
2025-10-02,5,Large,9,Electronics,50.34,12,604.03,False,Regular
2025-10-02,5,Large,10,Home Goods,39.81,46,1831.15,False,Regular
2025-10-02,5,Large,11,Home Goods,95.17,32,3045.45,False,Regular
2025-10-02,5,Large,12,Electronics,82.09,30,2462.74,False,Regular
2025-10-02,5,Large,13,Home Goods,38.86,20,777.28,False,Regular
2025-10-02,5,Large,14,Electronics,34.54,34,1174.21,True,Regular
2025-10-02,5,Large,15,Clothing,8.57,26,222.72,False,Regular
2025-10-02,5,Large,16,Home Goods,40.6,50,2030.24,False,Regular
2025-10-02,5,Large,17,Electronics,69.85,55,3841.89,False,Regular
2025-10-02,5,Large,18,Home Goods,89.55,16,1432.82,False,Regular
2025-10-02,5,Large,19,Groceries,34.79,8,278.34,False,Regular
2025-10-02,5,Large,20,Home Goods,16.4,43,705.1,False,Regular
2025-10-03,1,Large,1,Clothing,31.25,16,499.93,False,Regular
2025-10-03,1,Large,2,Home Goods,52.18,9,469.66,False,Regular
2025-10-03,1,Large,3,Clothing,24.73,56,1385.15,False,Regular
2025-10-03,1,Large,4,Clothing,72.82,30,2184.71,False,Regular
2025-10-03,1,Large,5,Home Goods,40.67,68,2765.77,False,Regular
2025-10-03,1,Large,6,Home Goods,74.48,58,4319.85,False,Regular
2025-10-03,1,Large,7,Clothing,8.15,10,81.48,False,Regular
2025-10-03,1,Large,8,Clothing,58.45,33,1928.86,False,Regular
2025-10-03,1,Large,9,Home Goods,77.24,63,4866.41,False,Regular
2025-10-03,1,Large,10,Groceries,79.0,25,1975.12,False,Regular
2025-10-03,1,Large,11,Clothing,80.7,57,4599.79,True,Regular
2025-10-03,1,Large,12,Home Goods,78.89,31,2445.49,False,Regular
2025-10-03,1,Large,13,Home Goods,12.53,69,864.39,False,Regular
2025-10-03,1,Large,14,Electronics,25.0,95,2375.15,True,Regular
2025-10-03,1,Large,15,Books,25.32,77,1949.29,True,Regular
2025-10-03,1,Large,16,Groceries,80.46,67,5390.75,False,Regular
2025-10-03,1,Large,17,Books,39.81,8,318.51,False,Regular
2025-10-03,1,Large,18,Clothing,41.64,3,124.93,False,Regular
2025-10-03,1,Large,19,Books,97.23,36,3500.3,False,Regular
2025-10-03,1,Large,20,Home Goods,5.56,38,211.31,False,Regular
2025-10-03,2,Large,1,Clothing,35.34,31,1095.56,False,Regular
2025-10-03,2,Large,2,Home Goods,13.22,16,211.55,True,Regular
2025-10-03,2,Large,3,Home Goods,29.57,27,798.42,True,Regular
2025-10-03,2,Large,4,Groceries,50.92,10,509.21,False,Regular
2025-10-03,2,Large,5,Groceries,60.68,39,2366.61,False,Regular
2025-10-03,2,Large,6,Groceries,98.05,24,2353.29,False,Regular
2025-10-03,2,Large,7,Groceries,46.17,43,1985.43,False,Regular
2025-10-03,2,Large,8,Electronics,75.27,27,2032.24,False,Regular
2025-10-03,2,Large,9,Books,23.82,6,142.91,False,Regular
2025-10-03,2,Large,10,Home Goods,41.7,58,2418.77,False,Regular
2025-10-03,2,Large,11,Books,87.24,67,5845.2,False,Regular
2025-10-03,2,Large,12,Groceries,97.68,3,293.04,False,Regular
2025-10-03,2,Large,13,Books,70.68,56,3958.02,False,Regular
2025-10-03,2,Large,14,Groceries,65.98,52,3431.22,False,Regular
2025-10-03,2,Large,15,Electronics,44.32,25,1108.08,False,Regular
2025-10-03,2,Large,16,Clothing,72.96,80,5837.11,True,Regular
2025-10-03,2,Large,17,Clothing,14.82,82,1215.18,True,Regular
2025-10-03,2,Large,18,Electronics,6.02,3,18.06,False,Regular
2025-10-03,2,Large,19,Groceries,80.24,31,2487.47,False,Regular
2025-10-03,2,Large,20,Clothing,57.95,60,3476.81,False,Regular
2025-10-03,3,Small,1,Books,78.51,29,2276.78,False,Regular
2025-10-03,3,Small,2,Groceries,76.46,9,688.11,False,Regular
2025-10-03,3,Small,3,Electronics,81.04,2,162.07,False,Regular
2025-10-03,3,Small,4,Books,61.44,7,430.05,True,Regular
2025-10-03,3,Small,5,Home Goods,47.3,22,1040.57,False,Regular
2025-10-03,3,Small,6,Electronics,96.64,4,386.54,False,Regular
2025-10-03,3,Small,7,Clothing,96.49,1,96.49,False,Regular
2025-10-03,3,Small,8,Electronics,76.81,1,76.81,False,Regular
2025-10-03,3,Small,9,Electronics,36.79,7,257.55,False,Regular
2025-10-03,3,Small,10,Electronics,26.53,25,663.19,False,Regular
2025-10-03,3,Small,11,Books,56.82,36,2045.58,True,Regular
2025-10-03,3,Small,12,Groceries,19.4,19,368.53,True,Regular
2025-10-03,3,Small,13,Clothing,83.98,19,1595.56,False,Regular
2025-10-03,3,Small,14,Groceries,25.0,25,625.02,True,Regular
2025-10-03,3,Small,15,Groceries,83.92,16,1342.65,False,Regular
2025-10-03,3,Small,16,Books,75.8,5,379.0,False,Regular
2025-10-03,3,Small,17,Groceries,22.0,1,22.0,False,Regular
2025-10-03,3,Small,18,Clothing,19.63,2,39.25,True,Regular
2025-10-03,3,Small,19,Home Goods,17.96,1,17.96,False,Regular
2025-10-03,3,Small,20,Books,20.09,21,421.84,False,Regular
2025-10-03,4,Small,1,Groceries,37.61,30,1128.23,False,Regular
2025-10-03,4,Small,2,Clothing,73.09,20,1461.74,True,Regular
2025-10-03,4,Small,3,Home Goods,16.8,24,403.32,False,Regular
2025-10-03,4,Small,4,Books,35.01,50,1750.41,True,Regular
2025-10-03,4,Small,5,Groceries,40.7,21,854.79,False,Regular
2025-10-03,4,Small,6,Books,94.82,40,3792.78,False,Regular
2025-10-03,4,Small,7,Books,41.55,11,457.08,True,Regular
2025-10-03,4,Small,8,Books,76.61,24,1838.67,False,Regular
2025-10-03,4,Small,9,Home Goods,23.42,17,398.12,False,Regular
2025-10-03,4,Small,10,Electronics,54.06,17,919.09,False,Regular
2025-10-03,4,Small,11,Clothing,23.55,15,353.2,False,Regular
2025-10-03,4,Small,12,Clothing,84.91,7,594.34,True,Regular
2025-10-03,4,Small,13,Home Goods,96.16,25,2404.08,False,Regular
2025-10-03,4,Small,14,Home Goods,21.08,11,231.88,False,Regular
2025-10-03,4,Small,15,Clothing,27.31,7,191.19,False,Regular
2025-10-03,4,Small,16,Groceries,40.1,7,280.73,False,Regular
2025-10-03,4,Small,17,Home Goods,31.72,31,983.36,False,Regular
2025-10-03,4,Small,18,Books,46.25,31,1433.64,True,Regular
2025-10-03,4,Small,19,Groceries,6.45,6,38.68,False,Regular
2025-10-03,4,Small,20,Books,24.19,30,725.66,False,Regular
2025-10-03,5,Medium,1,Clothing,24.0,26,623.88,False,Regular
2025-10-03,5,Medium,2,Books,20.15,70,1410.72,True,Regular
2025-10-03,5,Medium,3,Electronics,12.93,55,710.96,True,Regular
2025-10-03,5,Medium,4,Home Goods,11.91,24,285.87,False,Regular
2025-10-03,5,Medium,5,Books,17.58,46,808.91,False,Regular
2025-10-03,5,Medium,6,Home Goods,88.24,3,264.71,False,Regular
2025-10-03,5,Medium,7,Books,13.37,66,882.13,True,Regular
2025-10-03,5,Medium,8,Groceries,13.28,39,517.95,False,Regular
2025-10-03,5,Medium,9,Clothing,80.95,11,890.41,False,Regular
2025-10-03,5,Medium,10,Home Goods,26.01,34,884.5,False,Regular
2025-10-03,5,Medium,11,Electronics,59.11,27,1595.92,False,Regular
2025-10-03,5,Medium,12,Groceries,38.65,31,1198.27,False,Regular
2025-10-03,5,Medium,13,Groceries,61.83,31,1916.62,True,Regular
2025-10-03,5,Medium,14,Clothing,66.56,36,2396.32,False,Regular
2025-10-03,5,Medium,15,Groceries,98.66,7,690.64,False,Regular
2025-10-03,5,Medium,16,Home Goods,22.71,40,908.36,False,Regular
2025-10-03,5,Medium,17,Clothing,92.4,33,3049.07,False,Regular
2025-10-03,5,Medium,18,Clothing,70.69,5,353.45,False,Regular
2025-10-03,5,Medium,19,Electronics,71.89,23,1653.41,False,Regular
2025-10-03,5,Medium,20,Clothing,9.74,5,48.71,False,Regular
2025-10-04,1,Medium,1,Home Goods,86.32,36,3107.6,False,Regular
2025-10-04,1,Medium,2,Home Goods,53.18,23,1223.03,False,Regular
2025-10-04,1,Medium,3,Electronics,24.12,2,48.24,False,Regular
2025-10-04,1,Medium,4,Clothing,20.33,78,1585.91,True,Regular
2025-10-04,1,Medium,5,Clothing,53.36,42,2241.3,False,Regular
2025-10-04,1,Medium,6,Clothing,7.5,54,404.95,False,Regular
2025-10-04,1,Medium,7,Electronics,14.19,39,553.6,True,Regular
2025-10-04,1,Medium,8,Groceries,71.98,31,2231.34,False,Regular
2025-10-04,1,Medium,9,Electronics,85.66,73,6253.06,False,Regular
2025-10-04,1,Medium,10,Clothing,27.94,42,1173.67,False,Regular
2025-10-04,1,Medium,11,Home Goods,7.31,20,146.11,False,Regular
2025-10-04,1,Medium,12,Books,75.81,33,2501.69,False,Regular
2025-10-04,1,Medium,13,Home Goods,99.72,43,4288.0,False,Regular
2025-10-04,1,Medium,14,Home Goods,26.33,42,1105.88,True,Regular
2025-10-04,1,Medium,15,Electronics,84.14,44,3702.33,False,Regular
2025-10-04,1,Medium,16,Clothing,45.13,30,1353.78,False,Regular
2025-10-04,1,Medium,17,Groceries,7.79,20,155.85,False,Regular
2025-10-04,1,Medium,18,Electronics,37.04,68,2518.63,False,Regular
2025-10-04,1,Medium,19,Groceries,94.24,60,5654.68,False,Regular
2025-10-04,1,Medium,20,Books,6.91,51,352.25,True,Regular
2025-10-04,2,Medium,1,Groceries,54.87,55,3017.86,False,Regular
2025-10-04,2,Medium,2,Groceries,19.15,49,938.18,False,Regular
2025-10-04,2,Medium,3,Home Goods,45.56,58,2642.59,False,Regular
2025-10-04,2,Medium,4,Groceries,64.02,2,128.05,False,Regular
2025-10-04,2,Medium,5,Clothing,19.55,33,645.24,False,Regular
2025-10-04,2,Medium,6,Groceries,71.84,37,2658.14,False,Regular
2025-10-04,2,Medium,7,Home Goods,49.62,14,694.62,False,Regular
2025-10-04,2,Medium,8,Home Goods,32.23,26,838.07,False,Regular
2025-10-04,2,Medium,9,Clothing,42.41,12,508.94,False,Regular
2025-10-04,2,Medium,10,Home Goods,14.67,61,895.1,False,Regular
2025-10-04,2,Medium,11,Clothing,17.55,14,245.65,False,Regular
2025-10-04,2,Medium,12,Groceries,60.13,12,721.59,False,Regular
2025-10-04,2,Medium,13,Home Goods,15.34,22,337.46,False,Regular
2025-10-04,2,Medium,14,Groceries,91.61,68,6229.25,False,Regular
2025-10-04,2,Medium,15,Clothing,39.29,52,2043.28,False,Regular
2025-10-04,2,Medium,16,Books,76.88,11,845.65,False,Regular
2025-10-04,2,Medium,17,Clothing,26.24,45,1180.77,False,Regular
2025-10-04,2,Medium,18,Groceries,88.22,4,352.9,False,Regular
2025-10-04,2,Medium,19,Books,79.5,53,4213.52,False,Regular
2025-10-04,2,Medium,20,Clothing,59.38,28,1662.53,False,Regular
2025-10-04,3,Large,1,Books,27.44,49,1344.53,False,Regular
2025-10-04,3,Large,2,Clothing,42.32,109,4612.58,True,Regular
2025-10-04,3,Large,3,Home Goods,76.48,15,1147.18,False,Regular
2025-10-04,3,Large,4,Clothing,5.75,19,109.24,False,Regular
2025-10-04,3,Large,5,Electronics,29.59,55,1627.72,False,Regular
2025-10-04,3,Large,6,Clothing,7.24,8,57.91,False,Regular
2025-10-04,3,Large,7,Clothing,54.56,135,7365.52,True,Regular
2025-10-04,3,Large,8,Clothing,43.25,99,4281.92,False,Regular
2025-10-04,3,Large,9,Books,35.17,5,175.86,False,Regular
2025-10-04,3,Large,10,Clothing,45.83,7,320.84,False,Regular
2025-10-04,3,Large,11,Clothing,46.72,23,1074.66,False,Regular
2025-10-04,3,Large,12,Books,42.95,46,1975.82,False,Regular
2025-10-04,3,Large,13,Books,71.2,82,5838.4,False,Regular
2025-10-04,3,Large,14,Home Goods,12.42,12,149.01,False,Regular
2025-10-04,3,Large,15,Groceries,9.16,69,632.25,True,Regular
2025-10-04,3,Large,16,Books,25.83,38,981.49,False,Regular
2025-10-04,3,Large,17,Clothing,75.62,43,3251.62,True,Regular
2025-10-04,3,Large,18,Groceries,52.63,20,1052.66,False,Regular
2025-10-04,3,Large,19,Groceries,50.19,93,4667.74,False,Regular
2025-10-04,3,Large,20,Home Goods,67.79,38,2575.88,False,Regular
2025-10-04,4,Large,1,Home Goods,44.66,70,3126.35,True,Regular
2025-10-04,4,Large,2,Books,40.96,25,1024.0,False,Regular
2025-10-04,4,Large,3,Electronics,83.51,82,6848.18,False,Regular
2025-10-04,4,Large,4,Groceries,97.69,86,8401.77,False,Regular
2025-10-04,4,Large,5,Electronics,53.24,17,905.08,False,Regular
2025-10-04,4,Large,6,Electronics,94.93,60,5695.78,False,Regular
2025-10-04,4,Large,7,Groceries,73.02,9,657.22,False,Regular
2025-10-04,4,Large,8,Groceries,10.91,62,676.17,False,Regular
2025-10-04,4,Large,9,Electronics,70.86,30,2125.91,False,Regular
2025-10-04,4,Large,10,Clothing,92.18,14,1290.52,False,Regular
2025-10-04,4,Large,11,Groceries,8.98,55,493.7,False,Regular
2025-10-04,4,Large,12,Books,83.92,2,167.83,True,Regular
2025-10-04,4,Large,13,Home Goods,28.3,82,2320.99,False,Regular
2025-10-04,4,Large,14,Home Goods,46.19,15,692.9,False,Regular
2025-10-04,4,Large,15,Electronics,32.68,60,1960.6,False,Regular
2025-10-04,4,Large,16,Books,49.04,44,2157.58,False,Regular
2025-10-04,4,Large,17,Books,79.82,67,5347.96,False,Regular
2025-10-04,4,Large,18,Groceries,78.38,5,391.9,False,Regular
2025-10-04,4,Large,19,Groceries,35.21,69,2429.75,False,Regular
2025-10-04,4,Large,20,Books,66.17,49,3242.48,False,Regular
2025-10-04,5,Small,1,Groceries,63.48,31,1968.01,False,Regular
2025-10-04,5,Small,2,Books,48.94,40,1957.44,False,Regular
2025-10-04,5,Small,3,Home Goods,37.32,29,1082.28,True,Regular
2025-10-04,5,Small,4,Electronics,13.5,9,121.46,False,Regular
2025-10-04,5,Small,5,Clothing,24.57,32,786.15,False,Regular
2025-10-04,5,Small,6,Groceries,84.69,21,1778.4,False,Regular
2025-10-04,5,Small,7,Clothing,24.2,13,314.57,False,Regular
2025-10-04,5,Small,8,Clothing,76.62,29,2221.86,False,Regular
2025-10-04,5,Small,9,Electronics,41.08,30,1232.32,False,Regular
2025-10-04,5,Small,10,Electronics,46.36,16,741.72,True,Regular
2025-10-04,5,Small,11,Books,55.67,19,1057.77,False,Regular
2025-10-04,5,Small,12,Books,45.4,6,272.37,False,Regular
2025-10-04,5,Small,13,Clothing,24.84,2,49.67,True,Regular
2025-10-04,5,Small,14,Home Goods,29.91,17,508.39,False,Regular
2025-10-04,5,Small,15,Home Goods,24.4,8,195.22,False,Regular
2025-10-04,5,Small,16,Electronics,8.66,14,121.23,False,Regular
2025-10-04,5,Small,17,Electronics,64.96,33,2143.52,False,Regular
2025-10-04,5,Small,18,Electronics,84.52,41,3465.2,False,Regular
2025-10-04,5,Small,19,Home Goods,88.79,23,2042.22,False,Regular
2025-10-04,5,Small,20,Clothing,8.16,23,187.73,True,Regular
2025-10-05,1,Small,1,Home Goods,67.11,14,939.54,False,Regular
2025-10-05,1,Small,2,Books,61.14,19,1161.75,False,Regular
2025-10-05,1,Small,3,Home Goods,62.92,40,2516.65,True,Regular
2025-10-05,1,Small,4,Groceries,17.12,9,154.09,False,Regular
2025-10-05,1,Small,5,Clothing,49.61,34,1686.85,True,Regular
2025-10-05,1,Small,6,Books,85.15,34,2895.02,False,Regular
2025-10-05,1,Small,7,Groceries,54.97,5,274.84,False,Regular
2025-10-05,1,Small,8,Clothing,49.37,24,1184.84,False,Regular
2025-10-05,1,Small,9,Books,30.35,20,607.06,False,Regular
2025-10-05,1,Small,10,Clothing,78.98,45,3554.21,True,Regular
2025-10-05,1,Small,11,Home Goods,70.1,7,490.67,False,Regular
2025-10-05,1,Small,12,Groceries,29.71,10,297.12,False,Regular
2025-10-05,1,Small,13,Home Goods,87.37,17,1485.26,False,Regular
2025-10-05,1,Small,14,Home Goods,70.8,22,1557.54,False,Regular
2025-10-05,1,Small,15,Groceries,81.1,21,1703.13,False,Regular
2025-10-05,1,Small,16,Books,13.57,21,284.92,False,Regular
2025-10-05,1,Small,17,Books,11.82,1,11.82,False,Regular
2025-10-05,1,Small,18,Books,47.11,1,47.11,False,Regular
2025-10-05,1,Small,19,Groceries,71.01,23,1633.23,False,Regular
2025-10-05,1,Small,20,Electronics,75.07,4,300.28,False,Regular
2025-10-05,2,Medium,1,Clothing,60.8,22,1337.65,False,Regular
2025-10-05,2,Medium,2,Clothing,67.14,76,5102.51,True,Regular
2025-10-05,2,Medium,3,Clothing,85.29,39,3326.4,False,Regular
2025-10-05,2,Medium,4,Groceries,34.7,4,138.8,False,Regular
2025-10-05,2,Medium,5,Clothing,16.88,6,101.26,False,Regular
2025-10-05,2,Medium,6,Electronics,24.54,41,1006.21,False,Regular
2025-10-05,2,Medium,7,Electronics,91.31,47,4291.49,False,Regular
2025-10-05,2,Medium,8,Groceries,84.89,33,2801.29,False,Regular
2025-10-05,2,Medium,9,Clothing,40.59,52,2110.91,False,Regular
2025-10-05,2,Medium,10,Clothing,8.52,32,272.57,False,Regular
2025-10-05,2,Medium,11,Books,78.66,50,3932.85,True,Regular
2025-10-05,2,Medium,12,Home Goods,87.79,48,4214.03,False,Regular
2025-10-05,2,Medium,13,Clothing,65.76,23,1512.48,False,Regular
2025-10-05,2,Medium,14,Books,27.26,47,1281.16,True,Regular
2025-10-05,2,Medium,15,Books,38.39,38,1458.75,False,Regular
2025-10-05,2,Medium,16,Clothing,64.02,77,4929.28,True,Regular
2025-10-05,2,Medium,17,Books,14.95,17,254.09,False,Regular
2025-10-05,2,Medium,18,Electronics,53.94,63,3398.52,False,Regular
2025-10-05,2,Medium,19,Clothing,60.73,54,3279.55,False,Regular
2025-10-05,2,Medium,20,Home Goods,78.91,45,3550.74,True,Regular
2025-10-05,3,Large,1,Home Goods,81.49,67,5459.82,False,Regular
2025-10-05,3,Large,2,Groceries,64.19,89,5713.19,False,Regular
2025-10-05,3,Large,3,Groceries,16.97,95,1612.35,True,Regular
2025-10-05,3,Large,4,Clothing,11.51,98,1127.96,False,Regular
2025-10-05,3,Large,5,Books,10.24,47,481.24,False,Regular
2025-10-05,3,Large,6,Groceries,63.73,63,4015.18,False,Regular
2025-10-05,3,Large,7,Home Goods,65.29,134,8748.98,True,Regular
2025-10-05,3,Large,8,Home Goods,8.34,108,901.2,True,Regular
2025-10-05,3,Large,9,Electronics,77.43,72,5574.71,False,Regular
2025-10-05,3,Large,10,Books,32.39,42,1360.22,False,Regular
2025-10-05,3,Large,11,Clothing,44.51,127,5653.37,True,Regular
2025-10-05,3,Large,12,Clothing,77.59,84,6517.17,False,Regular
2025-10-05,3,Large,13,Electronics,14.78,83,1226.96,True,Regular
2025-10-05,3,Large,14,Home Goods,12.23,82,1002.47,False,Regular
2025-10-05,3,Large,15,Home Goods,65.24,28,1826.82,False,Regular
2025-10-05,3,Large,16,Home Goods,84.26,58,4887.2,False,Regular
2025-10-05,3,Large,17,Home Goods,67.51,33,2227.91,False,Regular
2025-10-05,3,Large,18,Books,29.37,47,1380.16,False,Regular
2025-10-05,3,Large,19,Books,45.36,13,589.71,False,Regular
2025-10-05,3,Large,20,Home Goods,69.02,33,2277.55,False,Regular
2025-10-05,4,Large,1,Home Goods,92.15,72,6634.51,False,Regular
2025-10-05,4,Large,2,Books,78.49,87,6829.0,False,Regular
2025-10-05,4,Large,3,Electronics,46.83,55,2575.6,False,Regular
2025-10-05,4,Large,4,Electronics,18.01,61,1098.59,True,Regular
2025-10-05,4,Large,5,Groceries,75.63,71,5369.72,False,Regular
2025-10-05,4,Large,6,Groceries,25.84,48,1240.47,False,Regular
2025-10-05,4,Large,7,Clothing,65.68,89,5845.87,True,Regular
2025-10-05,4,Large,8,Clothing,37.05,74,2741.68,False,Regular
2025-10-05,4,Large,9,Home Goods,39.86,23,916.81,False,Regular
2025-10-05,4,Large,10,Groceries,22.73,23,522.74,False,Regular
2025-10-05,4,Large,11,Groceries,60.31,72,4342.56,False,Regular
2025-10-05,4,Large,12,Clothing,33.84,83,2808.6,False,Regular
2025-10-05,4,Large,13,Electronics,64.44,56,3608.73,False,Regular
2025-10-05,4,Large,14,Home Goods,71.08,75,5331.04,False,Regular
2025-10-05,4,Large,15,Electronics,32.96,5,164.78,False,Regular
2025-10-05,4,Large,16,Clothing,39.66,90,3569.71,False,Regular
2025-10-05,4,Large,17,Groceries,23.31,76,1771.66,False,Regular
2025-10-05,4,Large,18,Home Goods,78.7,4,314.81,False,Regular
2025-10-05,4,Large,19,Electronics,58.76,35,2056.6,False,Regular
2025-10-05,4,Large,20,Groceries,26.59,118,3138.15,True,Regular
2025-10-05,5,Small,1,Clothing,71.83,55,3950.55,True,Regular
2025-10-05,5,Small,2,Books,40.02,14,560.3,False,Regular
2025-10-05,5,Small,3,Books,13.77,34,468.02,True,Regular
2025-10-05,5,Small,4,Clothing,82.85,4,331.39,False,Regular
2025-10-05,5,Small,5,Groceries,57.89,21,1215.63,False,Regular
2025-10-05,5,Small,6,Clothing,32.22,33,1063.38,False,Regular
2025-10-05,5,Small,7,Clothing,65.43,29,1897.37,False,Regular
2025-10-05,5,Small,8,Electronics,51.64,14,723.01,False,Regular
2025-10-05,5,Small,9,Home Goods,41.03,21,861.69,True,Regular
2025-10-05,5,Small,10,Clothing,52.81,5,264.07,False,Regular
2025-10-05,5,Small,11,Home Goods,48.87,22,1075.14,False,Regular
2025-10-05,5,Small,12,Clothing,27.01,30,810.16,True,Regular
2025-10-05,5,Small,13,Clothing,62.73,17,1066.41,False,Regular
2025-10-05,5,Small,14,Home Goods,38.4,16,614.4,True,Regular
2025-10-05,5,Small,15,Electronics,5.58,15,83.75,False,Regular
2025-10-05,5,Small,16,Electronics,72.17,32,2309.38,False,Regular
2025-10-05,5,Small,17,Home Goods,6.91,30,207.35,True,Regular
2025-10-05,5,Small,18,Electronics,29.37,15,440.56,False,Regular
2025-10-05,5,Small,19,Electronics,22.09,14,309.25,False,Regular
2025-10-05,5,Small,20,Electronics,25.79,27,696.35,False,Regular
2025-10-06,1,Medium,1,Clothing,97.98,18,1763.56,False,Regular
2025-10-06,1,Medium,2,Home Goods,67.12,35,2349.36,False,Regular
2025-10-06,1,Medium,3,Clothing,22.34,49,1094.87,False,Regular
2025-10-06,1,Medium,4,Clothing,59.55,30,1786.62,True,Regular
2025-10-06,1,Medium,5,Clothing,34.63,2,69.26,False,Regular
2025-10-06,1,Medium,6,Books,12.08,17,205.36,False,Regular
2025-10-06,1,Medium,7,Clothing,40.7,30,1221.0,False,Regular
2025-10-06,1,Medium,8,Electronics,43.61,45,1962.37,False,Regular
2025-10-06,1,Medium,9,Clothing,83.56,18,1504.15,False,Regular
2025-10-06,1,Medium,10,Home Goods,68.69,33,2266.9,False,Regular
2025-10-06,1,Medium,11,Home Goods,31.74,21,666.57,True,Regular
2025-10-06,1,Medium,12,Clothing,34.2,1,34.2,False,Regular
2025-10-06,1,Medium,13,Groceries,22.51,8,180.1,True,Regular
2025-10-06,1,Medium,14,Groceries,72.69,45,3271.03,False,Regular
2025-10-06,1,Medium,15,Groceries,59.3,26,1541.72,True,Regular
2025-10-06,1,Medium,16,Clothing,82.82,59,4886.18,False,Regular
2025-10-06,1,Medium,17,Home Goods,65.8,27,1776.73,False,Regular
2025-10-06,1,Medium,18,Electronics,39.27,30,1178.05,False,Regular
2025-10-06,1,Medium,19,Books,59.61,38,2265.01,False,Regular
2025-10-06,1,Medium,20,Electronics,41.73,81,3380.27,True,Regular
2025-10-06,2,Large,1,Books,12.14,50,607.21,False,Regular
